Year,SDG Series,Type of product,Unit of measure,COMMENT_OBS,Observation-level footnotes,BASE_PER,Base period,Value
2004,"Domestic material consumption [8.4.2,12.2.2]",Crops (material flows),Metric Tons,,,,,8597528.0
2005,"Domestic material consumption [8.4.2,12.2.2]",Crops (material flows),Metric Tons,,,,,6358368.0
2006,"Domestic material consumption [8.4.2,12.2.2]",Crops (material flows),Metric Tons,,,,,8162361.0
2007,"Domestic material consumption [8.4.2,12.2.2]",Crops (material flows),Metric Tons,,,,,6610738.0
2008,"Domestic material consumption [8.4.2,12.2.2]",Crops (material flows),Metric Tons,,,,,5214925.0
2009,"Domestic material consumption [8.4.2,12.2.2]",Crops (material flows),Metric Tons,,,,,5723283.0
2010,"Domestic material consumption [8.4.2,12.2.2]",Crops (material flows),Metric Tons,,,,,6498357.0
2011,"Domestic material consumption [8.4.2,12.2.2]",Crops (material flows),Metric Tons,,,,,6482295.0
2012,"Domestic material consumption [8.4.2,12.2.2]",Crops (material flows),Metric Tons,,,,,7343098.0
2013,"Domestic material consumption [8.4.2,12.2.2]",Crops (material flows),Metric Tons,,,,,7041953.0
2014,"Domestic material consumption [8.4.2,12.2.2]",Crops (material flows),Metric Tons,,,,,6801833.0
2015,"Domestic material consumption [8.4.2,12.2.2]",Crops (material flows),Metric Tons,,,,,6300401.0
2016,"Domestic material consumption [8.4.2,12.2.2]",Crops (material flows),Metric Tons,,,,,6682522.0
2017,"Domestic material consumption [8.4.2,12.2.2]",Crops (material flows),Metric Tons,,,,,6280652.0
2018,"Domestic material consumption [8.4.2,12.2.2]",Crops (material flows),Metric Tons,,,,,5887479.0
2019,"Domestic material consumption [8.4.2,12.2.2]",Crops (material flows),Metric Tons,,,,,5356308.90231
2000,"Domestic material consumption [8.4.2,12.2.2]",Crop residues (material flows),Metric Tons,,,,,9586025.27
2001,"Domestic material consumption [8.4.2,12.2.2]",Crop residues (material flows),Metric Tons,,,,,9706496.26
2002,"Domestic material consumption [8.4.2,12.2.2]",Crop residues (material flows),Metric Tons,,,,,5540437.34
2003,"Domestic material consumption [8.4.2,12.2.2]",Crop residues (material flows),Metric Tons,,,,,7628076.85
2004,"Domestic material consumption [8.4.2,12.2.2]",Crop residues (material flows),Metric Tons,,,,,12511740.78
2005,"Domestic material consumption [8.4.2,12.2.2]",Crop residues (material flows),Metric Tons,,,,,7758794.08
2006,"Domestic material consumption [8.4.2,12.2.2]",Crop residues (material flows),Metric Tons,,,,,10681452.0
2007,"Domestic material consumption [8.4.2,12.2.2]",Crop residues (material flows),Metric Tons,,,,,8568010.37
2008,"Domestic material consumption [8.4.2,12.2.2]",Crop residues (material flows),Metric Tons,,,,,4897154.32
2009,"Domestic material consumption [8.4.2,12.2.2]",Crop residues (material flows),Metric Tons,,,,,5094161.52
2010,"Domestic material consumption [8.4.2,12.2.2]",Crop residues (material flows),Metric Tons,,,,,6788273.98
2011,"Domestic material consumption [8.4.2,12.2.2]",Crop residues (material flows),Metric Tons,,,,,6251906.82
2012,"Domestic material consumption [8.4.2,12.2.2]",Crop residues (material flows),Metric Tons,,,,,7341153.67
2013,"Domestic material consumption [8.4.2,12.2.2]",Crop residues (material flows),Metric Tons,,,,,6709855.07
2014,"Domestic material consumption [8.4.2,12.2.2]",Crop residues (material flows),Metric Tons,,,,,6711457.73
2015,"Domestic material consumption [8.4.2,12.2.2]",Crop residues (material flows),Metric Tons,,,,,4960602.89
2016,"Domestic material consumption [8.4.2,12.2.2]",Crop residues (material flows),Metric Tons,,,,,4637288.48
2017,"Domestic material consumption [8.4.2,12.2.2]",Crop residues (material flows),Metric Tons,,,,,5381467.72
2018,"Domestic material consumption [8.4.2,12.2.2]",Crop residues (material flows),Metric Tons,,,,,5477731.52
2019,"Domestic material consumption [8.4.2,12.2.2]",Crop residues (material flows),Metric Tons,,,,,5124436.90043
2000,"Domestic material consumption [8.4.2,12.2.2]",Grazed biomass and fodder crops (material flows),Metric Tons,,,,,14098602.0
2001,"Domestic material consumption [8.4.2,12.2.2]",Grazed biomass and fodder crops (material flows),Metric Tons,,,,,14418060.0
2002,"Domestic material consumption [8.4.2,12.2.2]",Grazed biomass and fodder crops (material flows),Metric Tons,,,,,13226424.0
2003,"Domestic material consumption [8.4.2,12.2.2]",Grazed biomass and fodder crops (material flows),Metric Tons,,,,,12677457.0
2004,"Domestic material consumption [8.4.2,12.2.2]",Grazed biomass and fodder crops (material flows),Metric Tons,,,,,12319178.0
2005,"Domestic material consumption [8.4.2,12.2.2]",Grazed biomass and fodder crops (material flows),Metric Tons,,,,,12382196.0
2006,"Domestic material consumption [8.4.2,12.2.2]",Grazed biomass and fodder crops (material flows),Metric Tons,,,,,11977496.0
2007,"Domestic material consumption [8.4.2,12.2.2]",Grazed biomass and fodder crops (material flows),Metric Tons,,,,,12162805.0
2008,"Domestic material consumption [8.4.2,12.2.2]",Grazed biomass and fodder crops (material flows),Metric Tons,,,,,12082744.9
2009,"Domestic material consumption [8.4.2,12.2.2]",Grazed biomass and fodder crops (material flows),Metric Tons,,,,,13062435.0
2010,"Domestic material consumption [8.4.2,12.2.2]",Grazed biomass and fodder crops (material flows),Metric Tons,,,,,14138134.6
2011,"Domestic material consumption [8.4.2,12.2.2]",Grazed biomass and fodder crops (material flows),Metric Tons,,,,,14798326.9
2012,"Domestic material consumption [8.4.2,12.2.2]",Grazed biomass and fodder crops (material flows),Metric Tons,,,,,14951475.0
2013,"Domestic material consumption [8.4.2,12.2.2]",Grazed biomass and fodder crops (material flows),Metric Tons,,,,,15098333.0
2014,"Domestic material consumption [8.4.2,12.2.2]",Grazed biomass and fodder crops (material flows),Metric Tons,,,,,12090115.9
2015,"Domestic material consumption [8.4.2,12.2.2]",Grazed biomass and fodder crops (material flows),Metric Tons,,,,,13359198.5
2016,"Domestic material consumption [8.4.2,12.2.2]",Grazed biomass and fodder crops (material flows),Metric Tons,,,,,13302720.64667
2017,"Domestic material consumption [8.4.2,12.2.2]",Grazed biomass and fodder crops (material flows),Metric Tons,,,,,13255394.99335
2018,"Domestic material consumption [8.4.2,12.2.2]",Grazed biomass and fodder crops (material flows),Metric Tons,,,,,13622002.64002
2019,"Domestic material consumption [8.4.2,12.2.2]",Grazed biomass and fodder crops (material flows),Metric Tons,,,,,13731560.6942
2000,"Domestic material consumption [8.4.2,12.2.2]",Wood (material flows),Metric Tons,,,,,6041616.0
2001,"Domestic material consumption [8.4.2,12.2.2]",Wood (material flows),Metric Tons,,,,,6095588.0
2002,"Domestic material consumption [8.4.2,12.2.2]",Wood (material flows),Metric Tons,,,,,6098604.0
2003,"Domestic material consumption [8.4.2,12.2.2]",Wood (material flows),Metric Tons,,,,,6049516.0
2004,"Domestic material consumption [8.4.2,12.2.2]",Wood (material flows),Metric Tons,,,,,6045767.88
2005,"Domestic material consumption [8.4.2,12.2.2]",Wood (material flows),Metric Tons,,,,,6012303.88
2006,"Domestic material consumption [8.4.2,12.2.2]",Wood (material flows),Metric Tons,,,,,6163156.36
2007,"Domestic material consumption [8.4.2,12.2.2]",Wood (material flows),Metric Tons,,,,,6166969.88
2008,"Domestic material consumption [8.4.2,12.2.2]",Wood (material flows),Metric Tons,,,,,6139448.84
2009,"Domestic material consumption [8.4.2,12.2.2]",Wood (material flows),Metric Tons,,,,,6158561.64
2010,"Domestic material consumption [8.4.2,12.2.2]",Wood (material flows),Metric Tons,,,,,6235742.48
2011,"Domestic material consumption [8.4.2,12.2.2]",Wood (material flows),Metric Tons,,,,,6276065.44
2012,"Domestic material consumption [8.4.2,12.2.2]",Wood (material flows),Metric Tons,,,,,6324319.48
2013,"Domestic material consumption [8.4.2,12.2.2]",Wood (material flows),Metric Tons,,,,,6463056.36
2014,"Domestic material consumption [8.4.2,12.2.2]",Wood (material flows),Metric Tons,,,,,6521576.44
2015,"Domestic material consumption [8.4.2,12.2.2]",Wood (material flows),Metric Tons,,,,,6550881.64
2016,"Domestic material consumption [8.4.2,12.2.2]",Wood (material flows),Metric Tons,,,,,6602094.48
2017,"Domestic material consumption [8.4.2,12.2.2]",Wood (material flows),Metric Tons,,,,,6619428.96
2018,"Domestic material consumption [8.4.2,12.2.2]",Wood (material flows),Metric Tons,,,,,6702382.8
2019,"Domestic material consumption [8.4.2,12.2.2]",Wood (material flows),Metric Tons,,,,,6708152.11171
2000,"Domestic material consumption [8.4.2,12.2.2]",Wild catch and harvest (material flows),Metric Tons,,,,,25603.0
2001,"Domestic material consumption [8.4.2,12.2.2]",Wild catch and harvest (material flows),Metric Tons,,,,,15309.0
2002,"Domestic material consumption [8.4.2,12.2.2]",Wild catch and harvest (material flows),Metric Tons,,,,,12113.0
2003,"Domestic material consumption [8.4.2,12.2.2]",Wild catch and harvest (material flows),Metric Tons,,,,,10501.0
2004,"Domestic material consumption [8.4.2,12.2.2]",Wild catch and harvest (material flows),Metric Tons,,,,,12468.0
2005,"Domestic material consumption [8.4.2,12.2.2]",Wild catch and harvest (material flows),Metric Tons,,,,,11895.0
2006,"Domestic material consumption [8.4.2,12.2.2]",Wild catch and harvest (material flows),Metric Tons,,,,,16892.0
2007,"Domestic material consumption [8.4.2,12.2.2]",Wild catch and harvest (material flows),Metric Tons,,,,,12764.0
2008,"Domestic material consumption [8.4.2,12.2.2]",Wild catch and harvest (material flows),Metric Tons,,,,,14528.0
2009,"Domestic material consumption [8.4.2,12.2.2]",Wild catch and harvest (material flows),Metric Tons,,,,,14978.0
2010,"Domestic material consumption [8.4.2,12.2.2]",Wild catch and harvest (material flows),Metric Tons,,,,,27888.0
2011,"Domestic material consumption [8.4.2,12.2.2]",Wild catch and harvest (material flows),Metric Tons,,,,,30192.0
2012,"Domestic material consumption [8.4.2,12.2.2]",Wild catch and harvest (material flows),Metric Tons,,,,,34873.0
2013,"Domestic material consumption [8.4.2,12.2.2]",Wild catch and harvest (material flows),Metric Tons,,,,,32892.0
2014,"Domestic material consumption [8.4.2,12.2.2]",Wild catch and harvest (material flows),Metric Tons,,,,,32684.0
2015,"Domestic material consumption [8.4.2,12.2.2]",Wild catch and harvest (material flows),Metric Tons,,,,,39143.0
2016,"Domestic material consumption [8.4.2,12.2.2]",Wild catch and harvest (material flows),Metric Tons,,,,,45182.0
2017,"Domestic material consumption [8.4.2,12.2.2]",Wild catch and harvest (material flows),Metric Tons,,,,,45372.0
2018,"Domestic material consumption [8.4.2,12.2.2]",Wild catch and harvest (material flows),Metric Tons,,,,,29956.0
2019,"Domestic material consumption [8.4.2,12.2.2]",Wild catch and harvest (material flows),Metric Tons,,,,,30816.2018
2000,"Domestic material consumption [8.4.2,12.2.2]",Metal ores (material flows),Metric Tons,,,,,11854886.26235
2001,"Domestic material consumption [8.4.2,12.2.2]",Metal ores (material flows),Metric Tons,,,,,11320453.68387
2002,"Domestic material consumption [8.4.2,12.2.2]",Metal ores (material flows),Metric Tons,,,,,11868656.73999
2003,"Domestic material consumption [8.4.2,12.2.2]",Metal ores (material flows),Metric Tons,,,,,11781343.11196
2004,"Domestic material consumption [8.4.2,12.2.2]",Metal ores (material flows),Metric Tons,,,,,15487815.53748
2005,"Domestic material consumption [8.4.2,12.2.2]",Metal ores (material flows),Metric Tons,,,,,12784037.31445
2006,"Domestic material consumption [8.4.2,12.2.2]",Metal ores (material flows),Metric Tons,,,,,11457448.10406
2007,"Domestic material consumption [8.4.2,12.2.2]",Metal ores (material flows),Metric Tons,,,,,9468198.20735
2008,"Domestic material consumption [8.4.2,12.2.2]",Metal ores (material flows),Metric Tons,,,,,7633610.61549
2009,"Domestic material consumption [8.4.2,12.2.2]",Metal ores (material flows),Metric Tons,,,,,8730308.44686
2010,"Domestic material consumption [8.4.2,12.2.2]",Metal ores (material flows),Metric Tons,,,,,9231012.4973
2011,"Domestic material consumption [8.4.2,12.2.2]",Metal ores (material flows),Metric Tons,,,,,16452065.14769
2012,"Domestic material consumption [8.4.2,12.2.2]",Metal ores (material flows),Metric Tons,,,,,16809677.95128
2013,"Domestic material consumption [8.4.2,12.2.2]",Metal ores (material flows),Metric Tons,,,,,19498500.80558
2014,"Domestic material consumption [8.4.2,12.2.2]",Metal ores (material flows),Metric Tons,,,,,20467109.22171
2015,"Domestic material consumption [8.4.2,12.2.2]",Metal ores (material flows),Metric Tons,,,,,22239037.03134
2016,"Domestic material consumption [8.4.2,12.2.2]",Metal ores (material flows),Metric Tons,,,,,25438875.04033
2017,"Domestic material consumption [8.4.2,12.2.2]",Metal ores (material flows),Metric Tons,,,,,26279031.81901
2018,"Domestic material consumption [8.4.2,12.2.2]",Metal ores (material flows),Metric Tons,,,,,30512130.57202
2019,"Domestic material consumption [8.4.2,12.2.2]",Metal ores (material flows),Metric Tons,,,,,32052510.82032
2000,"Domestic material consumption [8.4.2,12.2.2]",Ferrous ores (material flows),Metric Tons,,,,,308941.19
2001,"Domestic material consumption [8.4.2,12.2.2]",Ferrous ores (material flows),Metric Tons,,,,,206922.54
2002,"Domestic material consumption [8.4.2,12.2.2]",Ferrous ores (material flows),Metric Tons,,,,,-374236.197
2003,"Domestic material consumption [8.4.2,12.2.2]",Ferrous ores (material flows),Metric Tons,,,,,236368.169
2004,"Domestic material consumption [8.4.2,12.2.2]",Ferrous ores (material flows),Metric Tons,,,,,-94039.671
2005,"Domestic material consumption [8.4.2,12.2.2]",Ferrous ores (material flows),Metric Tons,,,,,-35083.652
2006,"Domestic material consumption [8.4.2,12.2.2]",Ferrous ores (material flows),Metric Tons,,,,,63199.359
2007,"Domestic material consumption [8.4.2,12.2.2]",Ferrous ores (material flows),Metric Tons,,,,,19913.491
2008,"Domestic material consumption [8.4.2,12.2.2]",Ferrous ores (material flows),Metric Tons,,,,,19114.697
2009,"Domestic material consumption [8.4.2,12.2.2]",Ferrous ores (material flows),Metric Tons,,,,,22016.991
2010,"Domestic material consumption [8.4.2,12.2.2]",Ferrous ores (material flows),Metric Tons,,,,,-104147.813
2011,"Domestic material consumption [8.4.2,12.2.2]",Ferrous ores (material flows),Metric Tons,,,,,46251.218
2012,"Domestic material consumption [8.4.2,12.2.2]",Ferrous ores (material flows),Metric Tons,,,,,35772.12
2013,"Domestic material consumption [8.4.2,12.2.2]",Ferrous ores (material flows),Metric Tons,,,,,-31835.334
2014,"Domestic material consumption [8.4.2,12.2.2]",Ferrous ores (material flows),Metric Tons,,,,,-141565.849
2015,"Domestic material consumption [8.4.2,12.2.2]",Ferrous ores (material flows),Metric Tons,,,,,718.402
2016,"Domestic material consumption [8.4.2,12.2.2]",Ferrous ores (material flows),Metric Tons,,,,,46631.893
2017,"Domestic material consumption [8.4.2,12.2.2]",Ferrous ores (material flows),Metric Tons,,,,,-149955.817
2018,"Domestic material consumption [8.4.2,12.2.2]",Ferrous ores (material flows),Metric Tons,,,,,-220046.032
2019,"Domestic material consumption [8.4.2,12.2.2]",Ferrous ores (material flows),Metric Tons,,,,,-220258.27
2000,"Domestic material consumption [8.4.2,12.2.2]",Non-ferrous ores (material flows),Metric Tons,,,,,11505038.28935
2001,"Domestic material consumption [8.4.2,12.2.2]",Non-ferrous ores (material flows),Metric Tons,,,,,11069669.00287
2002,"Domestic material consumption [8.4.2,12.2.2]",Non-ferrous ores (material flows),Metric Tons,,,,,12196209.40699
2003,"Domestic material consumption [8.4.2,12.2.2]",Non-ferrous ores (material flows),Metric Tons,,,,,11483790.07296
2004,"Domestic material consumption [8.4.2,12.2.2]",Non-ferrous ores (material flows),Metric Tons,,,,,15518326.00548
2005,"Domestic material consumption [8.4.2,12.2.2]",Non-ferrous ores (material flows),Metric Tons,,,,,12764395.84245
2006,"Domestic material consumption [8.4.2,12.2.2]",Non-ferrous ores (material flows),Metric Tons,,,,,11350578.47306
2007,"Domestic material consumption [8.4.2,12.2.2]",Non-ferrous ores (material flows),Metric Tons,,,,,9392848.11435
2008,"Domestic material consumption [8.4.2,12.2.2]",Non-ferrous ores (material flows),Metric Tons,,,,,7545407.62649
2009,"Domestic material consumption [8.4.2,12.2.2]",Non-ferrous ores (material flows),Metric Tons,,,,,8562925.30986
2010,"Domestic material consumption [8.4.2,12.2.2]",Non-ferrous ores (material flows),Metric Tons,,,,,9048282.9733
2011,"Domestic material consumption [8.4.2,12.2.2]",Non-ferrous ores (material flows),Metric Tons,,,,,16250900.05269
2012,"Domestic material consumption [8.4.2,12.2.2]",Non-ferrous ores (material flows),Metric Tons,,,,,16607854.34728
2013,"Domestic material consumption [8.4.2,12.2.2]",Non-ferrous ores (material flows),Metric Tons,,,,,19315639.50358
2014,"Domestic material consumption [8.4.2,12.2.2]",Non-ferrous ores (material flows),Metric Tons,,,,,20425802.66171
2015,"Domestic material consumption [8.4.2,12.2.2]",Non-ferrous ores (material flows),Metric Tons,,,,,22052901.00034
2016,"Domestic material consumption [8.4.2,12.2.2]",Non-ferrous ores (material flows),Metric Tons,,,,,25235138.54233
2017,"Domestic material consumption [8.4.2,12.2.2]",Non-ferrous ores (material flows),Metric Tons,,,,,26273449.258
2018,"Domestic material consumption [8.4.2,12.2.2]",Non-ferrous ores (material flows),Metric Tons,,,,,30465031.35002
2019,"Domestic material consumption [8.4.2,12.2.2]",Non-ferrous ores (material flows),Metric Tons,,,,,32072756.07232
2000,"Domestic material consumption [8.4.2,12.2.2]",Non-metallic minerals (material flows),Metric Tons,,,,,8227384.39733
2001,"Domestic material consumption [8.4.2,12.2.2]",Non-metallic minerals (material flows),Metric Tons,,,,,8538910.16139
2002,"Domestic material consumption [8.4.2,12.2.2]",Non-metallic minerals (material flows),Metric Tons,,,,,13353190.47536
2003,"Domestic material consumption [8.4.2,12.2.2]",Non-metallic minerals (material flows),Metric Tons,,,,,5344591.52784
2004,"Domestic material consumption [8.4.2,12.2.2]",Non-metallic minerals (material flows),Metric Tons,,,,,2105273.2998
2005,"Domestic material consumption [8.4.2,12.2.2]",Non-metallic minerals (material flows),Metric Tons,,,,,3726617.52097
2006,"Domestic material consumption [8.4.2,12.2.2]",Non-metallic minerals (material flows),Metric Tons,,,,,2685636.71716
2007,"Domestic material consumption [8.4.2,12.2.2]",Non-metallic minerals (material flows),Metric Tons,,,,,606528.9679
2008,"Domestic material consumption [8.4.2,12.2.2]",Non-metallic minerals (material flows),Metric Tons,,,,,1834275.87685
2009,"Domestic material consumption [8.4.2,12.2.2]",Non-metallic minerals (material flows),Metric Tons,,,,,3981142.69647
2010,"Domestic material consumption [8.4.2,12.2.2]",Non-metallic minerals (material flows),Metric Tons,,,,,8720093.56638
2011,"Domestic material consumption [8.4.2,12.2.2]",Non-metallic minerals (material flows),Metric Tons,,,,,10334034.13428
2012,"Domestic material consumption [8.4.2,12.2.2]",Non-metallic minerals (material flows),Metric Tons,,,,,15686655.44853
2013,"Domestic material consumption [8.4.2,12.2.2]",Non-metallic minerals (material flows),Metric Tons,,,,,12267464.67699
2014,"Domestic material consumption [8.4.2,12.2.2]",Non-metallic minerals (material flows),Metric Tons,,,,,10787620.71927
2015,"Domestic material consumption [8.4.2,12.2.2]",Non-metallic minerals (material flows),Metric Tons,,,,,12300975.86598
2016,"Domestic material consumption [8.4.2,12.2.2]",Non-metallic minerals (material flows),Metric Tons,,,,,13489942.19457
2017,"Domestic material consumption [8.4.2,12.2.2]",Non-metallic minerals (material flows),Metric Tons,,,,,13663239.60398
2018,"Domestic material consumption [8.4.2,12.2.2]",Non-metallic minerals (material flows),Metric Tons,,,,,13917028.43963
2019,"Domestic material consumption [8.4.2,12.2.2]",Non-metallic minerals (material flows),Metric Tons,,,,,14867710.67066
2000,"Domestic material consumption [8.4.2,12.2.2]",Fossil fuels (material flows),Metric Tons,,,,,5618666.908
2001,"Domestic material consumption [8.4.2,12.2.2]",Fossil fuels (material flows),Metric Tons,,,,,5621181.853
2002,"Domestic material consumption [8.4.2,12.2.2]",Fossil fuels (material flows),Metric Tons,,,,,5154826.515
2003,"Domestic material consumption [8.4.2,12.2.2]",Fossil fuels (material flows),Metric Tons,,,,,4309938.835
2004,"Domestic material consumption [8.4.2,12.2.2]",Fossil fuels (material flows),Metric Tons,,,,,3966086.759
2005,"Domestic material consumption [8.4.2,12.2.2]",Fossil fuels (material flows),Metric Tons,,,,,4426598.716
2006,"Domestic material consumption [8.4.2,12.2.2]",Fossil fuels (material flows),Metric Tons,,,,,4244592.956
2007,"Domestic material consumption [8.4.2,12.2.2]",Fossil fuels (material flows),Metric Tons,,,,,4101865.158
2008,"Domestic material consumption [8.4.2,12.2.2]",Fossil fuels (material flows),Metric Tons,,,,,3151939.149
2009,"Domestic material consumption [8.4.2,12.2.2]",Fossil fuels (material flows),Metric Tons,,,,,3249652.502
2010,"Domestic material consumption [8.4.2,12.2.2]",Fossil fuels (material flows),Metric Tons,,,,,3589553.322
2011,"Domestic material consumption [8.4.2,12.2.2]",Fossil fuels (material flows),Metric Tons,,,,,4049900.64
2012,"Domestic material consumption [8.4.2,12.2.2]",Fossil fuels (material flows),Metric Tons,,,,,4368110.874
2013,"Domestic material consumption [8.4.2,12.2.2]",Fossil fuels (material flows),Metric Tons,,,,,4558601.311
2014,"Domestic material consumption [8.4.2,12.2.2]",Fossil fuels (material flows),Metric Tons,,,,,7187644.059
2015,"Domestic material consumption [8.4.2,12.2.2]",Fossil fuels (material flows),Metric Tons,,,,,5725074.038
2016,"Domestic material consumption [8.4.2,12.2.2]",Fossil fuels (material flows),Metric Tons,,,,,2840065.133
2017,"Domestic material consumption [8.4.2,12.2.2]",Fossil fuels (material flows),Metric Tons,,,,,4121729.185
2018,"Domestic material consumption [8.4.2,12.2.2]",Fossil fuels (material flows),Metric Tons,,,,,4785804.353
2019,"Domestic material consumption [8.4.2,12.2.2]",Fossil fuels (material flows),Metric Tons,,,,,4795696.72668
2000,"Domestic material consumption [8.4.2,12.2.2]",Coal (material flows),Metric Tons,,,,,4496000.0
2001,"Domestic material consumption [8.4.2,12.2.2]",Coal (material flows),Metric Tons,,,,,4560000.0
2002,"Domestic material consumption [8.4.2,12.2.2]",Coal (material flows),Metric Tons,,,,,4156000.0
2003,"Domestic material consumption [8.4.2,12.2.2]",Coal (material flows),Metric Tons,,,,,3452000.0
2004,"Domestic material consumption [8.4.2,12.2.2]",Coal (material flows),Metric Tons,,,,,3253000.0
2005,"Domestic material consumption [8.4.2,12.2.2]",Coal (material flows),Metric Tons,,,,,3674000.0
2006,"Domestic material consumption [8.4.2,12.2.2]",Coal (material flows),Metric Tons,,,,,3547000.0
2007,"Domestic material consumption [8.4.2,12.2.2]",Coal (material flows),Metric Tons,,,,,3418000.0
2008,"Domestic material consumption [8.4.2,12.2.2]",Coal (material flows),Metric Tons,,,,,2579000.0
2009,"Domestic material consumption [8.4.2,12.2.2]",Coal (material flows),Metric Tons,,,,,2638900.0
2010,"Domestic material consumption [8.4.2,12.2.2]",Coal (material flows),Metric Tons,,,,,2842300.0
2011,"Domestic material consumption [8.4.2,12.2.2]",Coal (material flows),Metric Tons,,,,,2853400.0
2012,"Domestic material consumption [8.4.2,12.2.2]",Coal (material flows),Metric Tons,,,,,3019900.0
2013,"Domestic material consumption [8.4.2,12.2.2]",Coal (material flows),Metric Tons,,,,,3071900.0
2014,"Domestic material consumption [8.4.2,12.2.2]",Coal (material flows),Metric Tons,,,,,5818200.0
2015,"Domestic material consumption [8.4.2,12.2.2]",Coal (material flows),Metric Tons,,,,,4365200.0
2016,"Domestic material consumption [8.4.2,12.2.2]",Coal (material flows),Metric Tons,,,,,1624200.0
2017,"Domestic material consumption [8.4.2,12.2.2]",Coal (material flows),Metric Tons,,,,,2865400.0
2018,"Domestic material consumption [8.4.2,12.2.2]",Coal (material flows),Metric Tons,,,,,3248700.0
2019,"Domestic material consumption [8.4.2,12.2.2]",Coal (material flows),Metric Tons,,,,,3259053.66545
2000,"Domestic material consumption [8.4.2,12.2.2]",Oil shale and tar sands (material flows),Metric Tons,Obs_Value = 0;  ,Obs_Value = 0;  ,,,0.0
2001,"Domestic material consumption [8.4.2,12.2.2]",Oil shale and tar sands (material flows),Metric Tons,Obs_Value = 0;  ,Obs_Value = 0;  ,,,0.0
2002,"Domestic material consumption [8.4.2,12.2.2]",Oil shale and tar sands (material flows),Metric Tons,Obs_Value = 0;  ,Obs_Value = 0;  ,,,0.0
2003,"Domestic material consumption [8.4.2,12.2.2]",Oil shale and tar sands (material flows),Metric Tons,Obs_Value = 0;  ,Obs_Value = 0;  ,,,0.0
2004,"Domestic material consumption [8.4.2,12.2.2]",Oil shale and tar sands (material flows),Metric Tons,Obs_Value = 0;  ,Obs_Value = 0;  ,,,0.0
2005,"Domestic material consumption [8.4.2,12.2.2]",Oil shale and tar sands (material flows),Metric Tons,Obs_Value = 0;  ,Obs_Value = 0;  ,,,0.0
2006,"Domestic material consumption [8.4.2,12.2.2]",Oil shale and tar sands (material flows),Metric Tons,Obs_Value = 0;  ,Obs_Value = 0;  ,,,0.0
2007,"Domestic material consumption [8.4.2,12.2.2]",Oil shale and tar sands (material flows),Metric Tons,Obs_Value = 0;  ,Obs_Value = 0;  ,,,0.0
2008,"Domestic material consumption [8.4.2,12.2.2]",Oil shale and tar sands (material flows),Metric Tons,Obs_Value = 0;  ,Obs_Value = 0;  ,,,0.0
2009,"Domestic material consumption [8.4.2,12.2.2]",Oil shale and tar sands (material flows),Metric Tons,Obs_Value = 0;  ,Obs_Value = 0;  ,,,0.0
2010,"Domestic material consumption [8.4.2,12.2.2]",Oil shale and tar sands (material flows),Metric Tons,Obs_Value = 0;  ,Obs_Value = 0;  ,,,0.0
2011,"Domestic material consumption [8.4.2,12.2.2]",Oil shale and tar sands (material flows),Metric Tons,Obs_Value = 0;  ,Obs_Value = 0;  ,,,0.0
2012,"Domestic material consumption [8.4.2,12.2.2]",Oil shale and tar sands (material flows),Metric Tons,Obs_Value = 0;  ,Obs_Value = 0;  ,,,0.0
2013,"Domestic material consumption [8.4.2,12.2.2]",Oil shale and tar sands (material flows),Metric Tons,Obs_Value = 0;  ,Obs_Value = 0;  ,,,0.0
2014,"Domestic material consumption [8.4.2,12.2.2]",Oil shale and tar sands (material flows),Metric Tons,Obs_Value = 0;  ,Obs_Value = 0;  ,,,0.0
2015,"Domestic material consumption [8.4.2,12.2.2]",Oil shale and tar sands (material flows),Metric Tons,Obs_Value = 0;  ,Obs_Value = 0;  ,,,0.0
2016,"Domestic material consumption [8.4.2,12.2.2]",Oil shale and tar sands (material flows),Metric Tons,Obs_Value = 0;  ,Obs_Value = 0;  ,,,0.0
2017,"Domestic material consumption [8.4.2,12.2.2]",Oil shale and tar sands (material flows),Metric Tons,Obs_Value = 0;  ,Obs_Value = 0;  ,,,0.0
2018,"Domestic material consumption [8.4.2,12.2.2]",Oil shale and tar sands (material flows),Metric Tons,Obs_Value = 0;  ,Obs_Value = 0;  ,,,0.0
2019,"Domestic material consumption [8.4.2,12.2.2]",Oil shale and tar sands (material flows),Metric Tons,Obs_Value = 0;  ,Obs_Value = 0;  ,,,0.0
2000,"Domestic material consumption [8.4.2,12.2.2]",Petroleum (material flows),Metric Tons,Obs_Value = 0;  ,Obs_Value = 0;  ,,,0.0
2001,"Domestic material consumption [8.4.2,12.2.2]",Petroleum (material flows),Metric Tons,Obs_Value = 0;  ,Obs_Value = 0;  ,,,0.0
2002,"Domestic material consumption [8.4.2,12.2.2]",Petroleum (material flows),Metric Tons,Obs_Value = 0;  ,Obs_Value = 0;  ,,,0.0
2003,"Domestic material consumption [8.4.2,12.2.2]",Petroleum (material flows),Metric Tons,Obs_Value = 0;  ,Obs_Value = 0;  ,,,0.0
2004,"Domestic material consumption [8.4.2,12.2.2]",Petroleum (material flows),Metric Tons,Obs_Value = 0;  ,Obs_Value = 0;  ,,,0.0
2005,"Domestic material consumption [8.4.2,12.2.2]",Petroleum (material flows),Metric Tons,Obs_Value = 0;  ,Obs_Value = 0;  ,,,0.0
